Record,Section,Field,Value
14,Causative Agents,Avian Species Examples 2,Plasmodium gallinaceum
14,Causative Agents,Monkey Species Examples 1,Plasmodium cynomolgi
14,Causative Agents,Monkey Species Examples 2,Plasmodium brasilianum
14,Causative Agents,Monkey Species Examples 3,Plasmodium simium
14,Causative Agents > Scientific Classification,Domain,Eukaryota
14,Causative Agents > Scientific Classification,Phylum,Apicomplexa
14,Causative Agents > Scientific Classification,Class,Aconoidasida
14,Causative Agents > Scientific Classification,Order,Haemosporida
14,Causative Agents > Scientific Classification,Family,Plasmodiidae
14,Epidemiology,Annual Cases,350–500 million
14,Epidemiology,Annual Deaths,>1 million
14,Epidemiology,Highest Mortality Region,Sub-Saharan Africa
14,Epidemiology,Most Affected Group,children
14,Epidemiology,Susceptible Age Group,children under 15 years (≈65%)
14,Epidemiology,Pregnancy Risk,≈125 million pregnant women at risk annually
14,Epidemiology,Predisposing Factors 1,rainfall
14,Epidemiology,Predisposing Factors 2,high temperature
14,Epidemiology,Predisposing Factors 3,high humidity
14,Epidemiology,Predisposing Factors 4,stagnant water
14,Epidemiology,Predisposing Factors 5,rural environment
14,Transmission,Primary Vector,female Anopheles mosquito
14,Transmission,Other Possible Vectors 1,Culex
14,Transmission,Other Possible Vectors 2,Aedes
14,Transmission,Other Possible Vectors 3,Mansonia
14,Transmission,Other Modes 1,blood transfusion
14,Transmission,Other Modes 2,organ transplantation
14,Transmission,Other Modes 3,shared needles
14,Transmission,Other Modes 4,congenital transmission
14,Transmission,Mosquito Development Time Days,≈10
14,Transmission,Infective Stage To Humans,sporozoite
14,Types Of Malaria > Plasmodium Falciparum,Severity,most severe
14,Types Of Malaria > Plasmodium Falciparum,Common Region,Africa
14,Types Of Malaria > Plasmodium Falciparum,Features 1,cerebral malaria
14,Types Of Malaria > Plasmodium Falciparum,Features 2,high mortality
14,Types Of Malaria > Plasmodium Falciparum,Features 3,drug resistance
14,Types Of Malaria > Plasmodium Vivax,Severity,mild to moderate
14,Types Of Malaria > Plasmodium Vivax,Relapse,True
14,Types Of Malaria > Plasmodium Vivax,Liver Stage,True
14,Types Of Malaria > Plasmodium Vivax,Global Distribution,widest
14,Types Of Malaria > Plasmodium Malariae,Severity,mild
14,Types Of Malaria > Plasmodium Malariae,Chronicity,decades possible
14,Types Of Malaria > Plasmodium Malariae,Fever Pattern,quartan
14,Types Of Malaria > Plasmodium Ovale,Severity,mild
14,Types Of Malaria > Plasmodium Ovale,Relapse,True
14,Types Of Malaria > Plasmodium Knowlesi,Zoonotic,True
14,Types Of Malaria > Plasmodium Knowlesi,Reservoir,macaques
14,Life Cycle > In Human,Infective Stage,sporozoite
14,Life Cycle > In Human > Pre Erythrocytic Stage,Site,liver
14,Life Cycle > In Human > Pre Erythrocytic Stage > Duration Days,Falciparum,6
14,Life Cycle > In Human > Pre Erythrocytic Stage > Duration Days,Vivax,8
14,Life Cycle > In Human > Pre Erythrocytic Stage > Duration Days,Ovale,9
14,Life Cycle > In Human > Pre Erythrocytic Stage > Duration Days,Malariae,15
14,Life Cycle > In Human > Pre Erythrocytic Stage,Clinical Symptoms,absent
14,Life Cycle > In Human > Erythrocytic Stage,Site,red blood cells
14,Life Cycle > In Human > Erythrocytic Stage,Forms 1,ring
14,Life Cycle > In Human > Erythrocytic Stage,Forms 2,trophozoite
14,Life Cycle > In Human > Erythrocytic Stage,Forms 3,schizont
14,Life Cycle > In Human > Erythrocytic Stage,Pathological Stage,True
14,Life Cycle > In Human > Hypnozoites,Present In 1,P. vivax
14,Life Cycle > In Human > Hypnozoites,Present In 2,P. ovale
14,Life Cycle > In Human > Hypnozoites,Role,relapse
14,Life Cycle > In Mosquito,Sexual Cycle 1,gametocytes
14,Life Cycle > In Mosquito,Sexual Cycle 2,gametes
14,Life Cycle > In Mosquito,Sexual Cycle 3,zygote
14,Life Cycle > In Mosquito,Sexual Cycle 4,ookinete
14,Life Cycle > In Mosquito,Sexual Cycle 5,oocyst
14,Life Cycle > In Mosquito,Sexual Cycle 6,sporozoites
14,Life Cycle > In Mosquito,Exflagellation,male gametocyte produces 5–8 microgametes
14,Life Cycle > In Mosquito,Transmission Ready Day,≈10
14,Recurrent Malaria,Recrudescence,parasites persist in blood after inadequate treatment
14,Recurrent Malaria > Relapse,Cause,hypnozoites in liver
14,Recurrent Malaria > Relapse,Species 1,P. vivax
14,Recurrent Malaria > Relapse,Species 2,P. ovale
14,Recurrent Malaria > Relapse,Timeframe Weeks,8–24
14,Recurrent Malaria,Reinfection,new mosquito-borne infection
14,Genetic Resistance,Protective Factors 1,sickle cell trait
14,Genetic Resistance,Protective Factors 2,thalassemia
14,Genetic Resistance,Protective Factors 3,G6PD deficiency
14,Genetic Resistance,Protective Factors 4,Duffy antigen negativity
14,Genetic Resistance,Mechanism Sickle Cell,parasite cannot complete life cycle in distorted RBCs
14,Pathogenesis,Key Events 1,PRBC adhesion to endothelium via ICAM-1
14,Pathogenesis,Key Events 2,PfEMP1-mediated cytoadherence
14,Pathogenesis,Key Events 3,GPI toxin release
14,Pathogenesis,Key Events 4,cytokine storm
14,Pathogenesis,Key Events 5,microvascular obstruction
14,Pathogenesis > Cerebral Malaria,Mechanism 1,sequestration
14,Pathogenesis > Cerebral Malaria,Mechanism 2,endothelial damage
14,Pathogenesis > Cerebral Malaria,Mechanism 3,micro-hemorrhage
14,Pathogenesis > Cerebral Malaria,Mechanism 4,axonal injury
14,Pathogenesis > Fever Induction,Pathway 1,plasmodial DNA
14,Pathogenesis > Fever Induction,Pathway 2,TLR-9 activation
14,Pathogenesis > Fever Induction,Pathway 3,NF-κB signaling
14,Pathogenesis > Fever Induction,Pathway 4,prostaglandin release
14,Signs And Symptoms > Incubation Period Days,Falciparum,9–14
14,Signs And Symptoms > Incubation Period Days,Vivax,12–18
14,Signs And Symptoms > Incubation Period Days,Ovale,12–18
14,Signs And Symptoms > Incubation Period Days,Malariae,18–40
14,Signs And Symptoms,Classic Paroxysm 1,cold stage
14,Signs And Symptoms,Classic Paroxysm 2,hot stage
14,Signs And Symptoms,Classic Paroxysm 3,sweating stage
14,Signs And Symptoms,Severe Signs 1,coma
14,Signs And Symptoms,Severe Signs 2,convulsions
14,Signs And Symptoms,Severe Signs 3,hypoglycemia
14,Signs And Symptoms,Severe Signs 4,severe anemia
14,Signs And Symptoms,Severe Signs 5,renal failure
14,Signs And Symptoms,Severe Signs 6,pulmonary edema
14,Signs And Symptoms,Severe Signs 7,shock
14,Diagnosis,Gold Standard,microscopy of blood films
14,Diagnosis,Thin Smear,species identification
14,Diagnosis,Thick Smear,high sensitivity
14,Diagnosis > Rdt,Advantages,"rapid, field use"
14,Diagnosis > Rdt,Limitations,no parasite count
14,Diagnosis > Molecular,Methods 1,PCR
14,Diagnosis > Molecular,Methods 2,QT-NASBA
14,Diagnosis > Molecular,Accuracy,higher than microscopy
14,Treatment,P Vivax,chloroquine 25 mg/kg + primaquine 14 days
14,Treatment,P Falciparum,severity and resistance based
14,Treatment > Severe Malaria,Treatment,injectable antimalarials
14,Treatment > Severe Malaria,Preferred,artemisinin or quinine
14,Treatment > Severe Malaria,Hospitalization,True
14,Treatment,Mixed Infection,treat as falciparum + primaquine
14,Special Conditions > Pregnancy,Safe Drugs 1,chloroquine
14,Special Conditions > Pregnancy,Safe Drugs 2,quinine
14,Special Conditions > Pregnancy,Contraindicated 1,primaquine
14,Special Conditions > Pregnancy,Contraindicated 2,doxycycline
14,Special Conditions > Pregnancy,Contraindicated 3,halofantrine
14,Special Conditions,Epilepsy,avoid mefloquine
14,Special Conditions,Cardiac Disease,avoid halofantrine
14,Special Conditions,Renal Failure,dose adjustment after day 3
14,Prognosis,Uncomplicated,complete recovery
14,Prognosis,Severe,mortality up to 20%
14,Prognosis,Long Term Effects 1,neurological deficits
14,Prognosis,Long Term Effects 2,epilepsy
14,Prognosis,Long Term Effects 3,cognitive impairment
14,Prevention And Control,Vector Control 1,indoor residual spraying
14,Prevention And Control,Vector Control 2,environmental management
14,Prevention And Control,Vector Control 3,larvivorous fish
14,Prevention And Control,Personal Protection 1,insecticide-treated bed nets
14,Prevention And Control,Personal Protection 2,protective clothing
14,Prevention And Control,Chemoprophylaxis 1,mefloquine
14,Prevention And Control,Chemoprophylaxis 2,doxycycline
14,Prevention And Control,Chemoprophylaxis 3,atovaquone-proguanil
14,Prevention And Control > Vaccines,Status,under development
14,Prevention And Control > Vaccines,Types 1,pre-erythrocytic
14,Prevention And Control > Vaccines,Types 2,blood-stage
14,Prevention And Control > Vaccines,Types 3,transmission-blocking
14,General,Chatbot Supported Intents 1,What is malaria?
14,General,Chatbot Supported Intents 2,Explain the malaria life cycle
14,General,Chatbot Supported Intents 3,Different types of malaria
14,General,Chatbot Supported Intents 4,Why does malaria recur?
14,General,Chatbot Supported Intents 5,What causes cerebral malaria?
14,General,Chatbot Supported Intents 6,How is malaria diagnosed?
14,General,Chatbot Supported Intents 7,How is malaria treated?
14,General,Chatbot Supported Intents 8,Which drugs are safe in pregnancy?
14,General,Chatbot Supported Intents 9,How can malaria be prevented?
14,General,Chatbot Supported Intents 10,Why is malaria dangerous?
15,Source,Title,Severe malaria
15,Source,Author,Nicholas J. White
15,Source,Journal,Malaria Journal
15,Source,Year,2022
15,Source,Volume,21
15,Source,Article Number,284
15,Source,Doi,10.1186/s12936-022-04301-8
15,Source,Article Type,review
15,Source,License,Creative Commons Attribution 4.0
15,Source,Credibility,high-impact peer-reviewed review
15,Core Message,Severity,medical emergency
15,Core Message,Global Importance,major cause of preventable childhood death
15,Core Message,Key Problem,"frequent misdiagnosis, especially in high-transmission settings"
15,Core Message,Key Intervention,early artesunate + antibiotics saves lives
15,Definition Of Severe Malaria,Conceptual Definition,malaria with substantially increased risk of death at presentation compared to other malaria cases in the same setting
15,Definition Of Severe Malaria > Typical Case Fatality,Uncomplicated Malaria,0.01–0.1%
15,Definition Of Severe Malaria > Typical Case Fatality,Severe Malaria,>5% (often 8–50% depending on syndrome)
15,Evolution Of Who Definitions > 1985,Features 1,hyperparasitaemia >5%
15,Evolution Of Who Definitions > 1985,Features 2,coma persisting >6 hours
15,Evolution Of Who Definitions > 1985,Features 3,hematocrit <20%
15,Evolution Of Who Definitions > 1985,Features 4,jaundice alone
15,Evolution Of Who Definitions > 1985,Features 5,acid–base disturbances
15,Evolution Of Who Definitions > 1985,Features 6,hyperpyrexia
15,Evolution Of Who Definitions > 1985,Features 7,vomiting
15,Evolution Of Who Definitions > 1985,Features 8,haemoglobinuria
15,Evolution Of Who Definitions > 1985,Limitations,low specificity
15,Evolution Of Who Definitions > 1988,Changes 1,hyperparasitaemia removed
15,Evolution Of Who Definitions > 1988,Changes 2,haematocrit threshold lowered to 15%
15,Evolution Of Who Definitions > 1988,Changes 3,convulsions added
15,Evolution Of Who Definitions > 1988,Changes 4,Blantyre Coma Scale adopted
15,Evolution Of Who Definitions > 1995,Major Change,very inclusive definition
15,Evolution Of Who Definitions > 1995,New Features 1,prostration
15,Evolution Of Who Definitions > 1995,New Features 2,respiratory distress
15,Evolution Of Who Definitions > 1995,Impact,"high sensitivity, low specificity"
15,Evolution Of Who Definitions > 2013,Approach,separate pragmatic (clinical) and strict (research) definitions
15,Evolution Of Who Definitions > 2013,Key Update,definitions linked to mortality risk
15,Current Strict Research Definition > Criteria 1,Name,impaired_consciousness
15,Current Strict Research Definition > Criteria 1,Threshold,GCS <11 (adults) or Blantyre <3 (children)
15,Current Strict Research Definition > Criteria 2,Name,acidosis
15,Current Strict Research Definition > Criteria 2,Thresholds 1,lactate >5 mmol/L
15,Current Strict Research Definition > Criteria 2,Thresholds 2,bicarbonate <15 mmol/L
15,Current Strict Research Definition > Criteria 2,Thresholds 3,base deficit >8 meq/L
15,Current Strict Research Definition > Criteria 3,Name,hypoglycaemia
15,Current Strict Research Definition > Criteria 3,Threshold,<2.2 mmol/L (<40 mg/dL)
15,Current Strict Research Definition > Criteria 4,Name,severe_anaemia
15,Current Strict Research Definition > Criteria 4,Thresholds 1,Hb <5 g/dL (children)
15,Current Strict Research Definition > Criteria 4,Thresholds 2,Hb <7 g/dL (adults)
15,Current Strict Research Definition > Criteria 4,Requirement,"parasite count >10,000/µL"
15,Current Strict Research Definition > Criteria 5,Name,renal_failure
15,Current Strict Research Definition > Criteria 5,Threshold,creatinine >265 µmol/L or urea >20 mmol/L
15,Current Strict Research Definition > Criteria 6,Name,jaundice
15,Current Strict Research Definition > Criteria 6,Threshold,"bilirubin >50 µmol/L + parasitaemia >100,000/µL"
15,Current Strict Research Definition > Criteria 7,Name,pulmonary_oedema
15,Current Strict Research Definition > Criteria 7,Criteria,radiological or SpO2 <92% on room air
15,Current Strict Research Definition > Criteria 8,Name,shock
15,Current Strict Research Definition > Criteria 8,Criteria,hypotension or impaired perfusion
15,Current Strict Research Definition > Criteria 9,Name,hyperparasitaemia
15,Current Strict Research Definition > Criteria 9,Threshold,>10% parasitized erythrocytes
15,Major Clinical Syndromes > Cerebral Malaria,Definition,unrousable coma due to falciparum malaria
15,Major Clinical Syndromes > Cerebral Malaria,Mortality,12–20% (reduced by ~30% with artesunate)
15,Major Clinical Syndromes > Cerebral Malaria,Sequelae 1,stroke
15,Major Clinical Syndromes > Cerebral Malaria,Sequelae 2,epilepsy
15,Major Clinical Syndromes > Cerebral Malaria,Sequelae 3,cognitive impairment
15,Major Clinical Syndromes > Cerebral Malaria,Sequelae 4,neurodevelopmental delay
15,Major Clinical Syndromes > Cerebral Malaria,Specific Sign,malaria retinopathy
15,Major Clinical Syndromes > Metabolic Acidosis,Mechanism 1,lactic acidosis
15,Major Clinical Syndromes > Metabolic Acidosis,Mechanism 2,gut-derived organic acids
15,Major Clinical Syndromes > Metabolic Acidosis,Mechanism 3,impaired perfusion
15,Major Clinical Syndromes > Metabolic Acidosis,Prognosis,very poor unless rapidly treated
