Record,Section,Field,Value
17,Kb Metadata > Source,Authors 3,M. Santosham
17,Kb Metadata > Source,Authors 4,R. Black
17,Kb Metadata > Source,Institution,Johns Hopkins Bloomberg School of Public Health
17,Kb Metadata > Source,Article Type,Narrative review
17,Global Burden,Annual Episodes Global,3000000000
17,Global Burden,Annual Child Deaths Under 5,2000000
17,Global Burden > Episodes Per Child Per Year,Developing Countries,3–10
17,Global Burden > Episodes Per Child Per Year,Developed Countries,1–2
17,Global Burden,Highest Mortality Age Group,6–12 months
17,Global Burden,Primary Reason High Risk 1,Immature immune system
17,Global Burden,Primary Reason High Risk 2,Decline of maternal antibodies
17,Global Burden,Primary Reason High Risk 3,Introduction of contaminated complementary foods
17,Global Burden,Primary Reason High Risk 4,Increased contact with fecal matter due to crawling
17,Diarrhea Definition And Types,Clinical Definition,Frequent passage of loose or watery stools
17,Diarrhea Definition And Types > Classification By Duration,Acute,<14 days
17,Diarrhea Definition And Types > Classification By Duration,Persistent,≥14 days
17,Diarrhea Definition And Types > Classification By Presentation,Noninflammatory,Watery diarrhea
17,Diarrhea Definition And Types > Classification By Presentation > Inflammatory,Alias,Dysentery
17,Diarrhea Definition And Types > Classification By Presentation > Inflammatory,Feature,Blood and mucus in stool
17,Diarrhea Malnutrition Interaction,Relationship,Bidirectional
17,Diarrhea Malnutrition Interaction,Malnutrition Effects 1,Increased incidence of diarrhea
17,Diarrhea Malnutrition Interaction,Malnutrition Effects 2,Longer duration
17,Diarrhea Malnutrition Interaction,Malnutrition Effects 3,Greater severity
17,Diarrhea Malnutrition Interaction,Malnutrition Effects 4,Higher fatality risk
17,Diarrhea Malnutrition Interaction,Diarrhea Effects On Nutrition 1,Reduced food intake
17,Diarrhea Malnutrition Interaction,Diarrhea Effects On Nutrition 2,Malabsorption of macro- and micronutrients
17,Diarrhea Malnutrition Interaction,Diarrhea Effects On Nutrition 3,Direct nutrient loss
17,Diarrhea Malnutrition Interaction,Diarrhea Effects On Nutrition 4,Increased metabolic demand
17,Diarrhea Malnutrition Interaction > Growth Impact,Weight Loss,≈0.5 kg/year (dysentery)
17,Diarrhea Malnutrition Interaction > Growth Impact,Height Loss,≈1.25 cm/year (dysentery)
17,Diarrhea Malnutrition Interaction > Growth Impact,Growth Retardation Contribution Percent,10–80
17,Immunological Mechanisms,Effects Of Malnutrition 1,Impaired cell-mediated immunity
17,Immunological Mechanisms,Effects Of Malnutrition 2,Reduced IgA-producing cells in intestinal mucosa
17,Immunological Mechanisms,Effects Of Malnutrition 3,Flattened intestinal villi
17,Immunological Mechanisms,Effects Of Malnutrition 4,Reduced gastric acid secretion
17,Immunological Mechanisms,Micronutrient Deficiencies 1,Vitamin A
17,Immunological Mechanisms,Micronutrient Deficiencies 2,Zinc
17,Immunological Mechanisms,Micronutrient Deficiencies 3,Iron
17,Immunological Mechanisms,Micronutrient Deficiencies 4,Folic acid
17,Immunological Mechanisms,Micronutrient Deficiencies 5,Pyridoxine
17,Immunological Mechanisms,Vicious Cycle,Infection → immune suppression → diarrhea → malnutrition → infection
17,Etiology,Bacterial 1,Shigella spp.
17,Etiology,Bacterial 2,Salmonella
17,Etiology,Bacterial 3,Campylobacter jejuni
17,Etiology,Bacterial 4,Enteroadherent E. coli
17,Etiology,Bacterial 5,Enteroinvasive E. coli
17,Etiology,Bacterial 6,Enterohemorrhagic E. coli
17,Etiology,Bacterial 7,Vibrio cholerae
17,Etiology,Bacterial 8,Yersinia enterocolitica
17,Etiology,Bacterial 9,Staphylococcus aureus
17,Etiology,Bacterial 10,Clostridium perfringens
17,Etiology,Viral 1,Rotavirus
17,Etiology,Viral 2,Norovirus
17,Etiology,Viral 3,Adenovirus
17,Etiology,Viral 4,Astrovirus
17,Etiology,Viral 5,Coronavirus
17,Etiology,Viral 6,Cytomegalovirus
17,Etiology,Parasitic 1,Giardia lamblia
17,Etiology,Parasitic 2,Entamoeba histolytica
17,Etiology,Parasitic 3,Cryptosporidium
17,Etiology,Parasitic 4,Cyclospora
17,Etiology,Parasitic 5,Isospora
17,Etiology,Parasitic 6,Microsporidia
17,Etiology,Drug Induced 1,Antibiotic-associated diarrhea
17,Etiology,Drug Induced 2,Clostridium difficile
17,Nutrient Malabsorption > Rotavirus,Fat Absorption Reduction Percent,42
17,Nutrient Malabsorption > Rotavirus,Carbohydrate Absorption Reduction Percent,48
17,Nutrient Malabsorption > Rotavirus,Total Carbohydrate Loss Percent,55
17,Nutrient Malabsorption > Shigellosis,Protein Loss,High
17,Nutrient Malabsorption > Shigellosis,Vitamin A Loss,High
17,Nutrient Malabsorption > Giardiasis,Vitamin A Malabsorption,True
17,Nutrient Malabsorption,Zinc Loss,Negative zinc balance during diarrhea
17,Clinical Management,Core Components 1,Fluid and electrolyte replacement
17,Clinical Management,Core Components 2,Zinc supplementation
17,Clinical Management,Core Components 3,Antimicrobial therapy when indicated
17,Clinical Management,Core Components 4,Continued feeding
17,Rehydration Therapy > Ors Standard,Sodium Mmol Per L,90
17,Rehydration Therapy > Ors Standard,Glucose Mmol Per L,111
17,Rehydration Therapy > Ors Standard,Osmolarity Mosm Per L,311
17,Rehydration Therapy > Ors Low Osmolarity,Sodium Mmol Per L,75
17,Rehydration Therapy > Ors Low Osmolarity,Glucose Mmol Per L,75
17,Rehydration Therapy > Ors Low Osmolarity,Osmolarity Mosm Per L,245
17,Rehydration Therapy > Ors Low Osmolarity > Benefits,Iv Fluid Reduction Percent,33
17,Rehydration Therapy > Ors Low Osmolarity > Benefits,Stool Output Reduction Percent,20
17,Rehydration Therapy > Ors Low Osmolarity > Benefits,Vomiting Reduction Percent,30
17,Rehydration Therapy > Coverage Gap,Children Receiving Ors Percent,20
17,Rehydration Therapy > Coverage Gap,Barriers 1,Lack of awareness
17,Rehydration Therapy > Coverage Gap,Barriers 2,Limited access
17,Rehydration Therapy > Coverage Gap,Barriers 3,Perception ORS is not a medicine
17,Zinc And Vitamin A > Zinc,Dose Mg Per Day,10–20
17,Zinc And Vitamin A > Zinc,Duration Days,10–14
17,Zinc And Vitamin A > Zinc,Effects 1,Reduced duration
17,Zinc And Vitamin A > Zinc,Effects 2,Reduced severity
17,Zinc And Vitamin A > Zinc,Effects 3,Improved gut repair
17,Zinc And Vitamin A > Zinc,Effects 4,Enhanced immunity
17,Zinc And Vitamin A > Vitamin A,Indication,Deficiency or severe diarrhea
17,Zinc And Vitamin A > Vitamin A > Dose Units,Children,200000
17,Zinc And Vitamin A > Vitamin A > Dose Units,Infants,100000
17,Zinc And Vitamin A > Vitamin A,Benefits 1,Reduced mortality
17,Zinc And Vitamin A > Vitamin A,Benefits 2,Prevention of blindness
17,Zinc And Vitamin A > Vitamin A,Benefits 3,Improved immune response
17,Feeding Recommendations,General,Continue normal feeding during diarrhea
17,Feeding Recommendations > Breastfeeding,Recommendation,Always continue
17,Feeding Recommendations > Breastfeeding,Benefits 1,Reduced stool volume
17,Feeding Recommendations > Breastfeeding,Benefits 2,Shorter duration
17,Feeding Recommendations > Breastfeeding,Benefits 3,Better hydration
17,Feeding Recommendations > Energy Needs,Convalescent Phase Kj Per Kg Per Day,100–160
17,Feeding Recommendations > Energy Needs,Feeding Frequency,≥6 times/day
17,Persistent Diarrhea,Incidence Percent,10
17,Persistent Diarrhea,Association 1,Severe malnutrition
17,Persistent Diarrhea,Association 2,High mortality risk
17,Persistent Diarrhea,Management Focus 1,Nutritional rehabilitation
17,Persistent Diarrhea,Management Focus 2,Micronutrient supplementation
17,Persistent Diarrhea,Management Focus 3,Treatment of systemic infections
17,Severe Malnutrition Management > Rehydration,Route,Oral or nasogastric preferred
17,Severe Malnutrition Management > Rehydration,Iv Fluids,Avoid unless shock
17,Severe Malnutrition Management > Rehydration > Potassium Supplementation,Dose Ml Per Kg Per Day,4
17,Severe Malnutrition Management > Rehydration > Potassium Supplementation,Duration Days,14
17,Severe Malnutrition Management > Feeding,Marasmus Kcal Per Kg Per Day,110
17,Severe Malnutrition Management > Feeding,Kwashiorkor Start Kcal Per Kg Per Day,50
17,Severe Malnutrition Management > Feeding,Feeding Interval,Every 2 hours
17,Key Conclusions,Primary Cause Of Death,Dehydration
17,Key Conclusions,Hidden Cause,Malnutrition
17,Key Conclusions,Critical Message,Diarrhea is both a fluid and nutritional disease
17,Key Conclusions,Cycle,Diarrhea ↔ Malnutrition ↔ Immune deficiency
17,Chatbot Intents,Education 1,what_is_diarrheal_disease
17,Chatbot Intents,Education 2,why_diarrhea_is_dangerous
17,Chatbot Intents,Nutrition 1,how_diarrhea_causes_malnutrition
17,Chatbot Intents,Nutrition 2,what_to_feed_during_diarrhea
17,Chatbot Intents,Treatment 1,how_to_use_ors
17,Chatbot Intents,Treatment 2,role_of_zinc_and_vitamin_a
17,Chatbot Intents,Triage 1,signs_of_dehydration
17,Chatbot Intents,Triage 2,when_to_hospitalize
17,Chatbot Intents,Policy And Programs 1,why_ors_coverage_is_low
17,Chatbot Intents,Policy And Programs 2,how_to_reduce_childhood_diarrhea_deaths
18,Kb Metadata,Domain,global_child_health
18,Kb Metadata,Topic,diarrheal_disease_prevention_and_control
18,Kb Metadata > Source,Organization 1,PATH
18,Kb Metadata > Source,Organization 2,UNICEF
18,Kb Metadata > Source,Organization 3,USAID
18,Kb Metadata > Source,Document Title,Diarrheal Disease: A Global Killer
18,Kb Metadata > Source,Pages Used,15–26
18,Kb Metadata > Source,Document Type,Policy and intervention evidence report
18,Global Context,Leading Child Killers 1,Diarrheal disease
18,Global Context,Leading Child Killers 2,Acute respiratory infections (pneumonia)
18,Global Context,Key Message,"Most diarrheal deaths are preventable with low-cost, proven interventions"
18,Handwashing And Hygiene,Behavior Change Note,Most effective when combined with sanitation and hygiene packages
18,Handwashing And Hygiene > Impact Statistics > Optimal Handwashing With Soap,Diarrhea Reduction Percent,45
18,Handwashing And Hygiene > Impact Statistics > Optimal Handwashing With Soap,Respiratory Infection Reduction Percent,33
18,Handwashing And Hygiene > Impact Statistics > Sanitation Plus Hygiene,Diarrhea Reduction Percent,65
18,Handwashing And Hygiene,Chatbot Guidance 1,Wash hands with soap after toilet use
18,Handwashing And Hygiene,Chatbot Guidance 2,Wash hands before preparing food
18,Handwashing And Hygiene,Chatbot Guidance 3,Wash hands before feeding children
18,Infant And Young Child Feeding,Highest Risk Period,Introduction of foods other than breast milk
18,Infant And Young Child Feeding > Mortality Risk Ratios > Not Breastfed Under 2 Months,Risk Multiplier,25
18,Infant And Young Child Feeding > Mortality Risk Ratios > Not Breastfed Under 2 Months,Cause,Dehydration due to diarrhea
18,Infant And Young Child Feeding > Mortality Risk Ratios > Cow Milk Fed Infants,Risk Multiplier,18
18,Infant And Young Child Feeding > Mortality Risk Ratios > Cow Milk Fed Infants,Comparison,Exclusively breastfed infants
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Recommended Duration Months,6
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Continued Breastfeeding Months,6–24
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Mechanisms Of Protection 1,Avoids contaminated food and water
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Mechanisms Of Protection 2,Provides antibodies and immune factors
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Mechanisms Of Protection 3,Anti-inflammatory and immunomodulatory effects
18,Infant And Young Child Feeding > Exclusive Breastfeeding > Global Coverage Issue,Exclusively Breastfed First 4 Months Percent,35
18,Infant And Young Child Feeding > Exclusive Breastfeeding,Lives Saved Annually Estimate,1500000
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality Under 2 Months,Breast Only,1.0
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality Under 2 Months,Breast Plus Other,3.1
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality Under 2 Months,Other Only,24.7
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality 2 11 Months,Breast Only,1.0
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality 2 11 Months,Breast Plus Other,2.5
18,Infant And Young Child Feeding > Relative Risk Table Summary > Diarrhea Mortality 2 11 Months,Other Only,3.5
18,Rotavirus And Vaccination > Disease Burden,Annual Child Deaths,500000
18,Rotavirus And Vaccination > Disease Burden,Global Exposure,Nearly every child infected by age 3
18,Rotavirus And Vaccination > Vaccines > Licensed Vaccines 1,Name,Rotarix
18,Rotavirus And Vaccination > Vaccines > Licensed Vaccines 1,Manufacturer,GlaxoSmithKline
18,Rotavirus And Vaccination > Vaccines > Licensed Vaccines 2,Name,RotaTeq
18,Rotavirus And Vaccination > Vaccines > Licensed Vaccines 2,Manufacturer,Merck
18,Rotavirus And Vaccination > Vaccines,Efficacy Against Severe Rotavirus Percent,90–100
18,Rotavirus And Vaccination > Vaccines,Hospitalization Reduction Us Percent,80
18,Rotavirus And Vaccination > Future Impact,Annual Deaths Preventable,225000
18,Rotavirus And Vaccination > Future Impact,Twenty Year Projection Lives Saved,2500000
18,Rehydration Therapy,Problem,Diarrheal deaths caused primarily by severe dehydration
18,Rehydration Therapy > Ors Ort,Definition,Replacement of fluids and electrolytes lost during diarrhea
18,Rehydration Therapy > Ors Ort > Effectiveness,Dehydration Reversal Percent,90
18,Rehydration Therapy > Ors Ort > Effectiveness,Lives Saved Since 1970S,50000000
18,Rehydration Therapy > Ors Ort,Cost Usd Per Treatment,<0.30
18,Rehydration Therapy > Low Osmolarity Ors,Introduced Year,2001
18,Rehydration Therapy > Low Osmolarity Ors > Benefits Vs Old Formula,Iv Fluid Reduction Percent,33
18,Rehydration Therapy > Low Osmolarity Ors > Benefits Vs Old Formula,Stool Volume Reduction Percent,25
18,Rehydration Therapy > Low Osmolarity Ors > Benefits Vs Old Formula,Vomiting Reduction Percent,30
18,Rehydration Therapy > Low Osmolarity Ors,Recommended By 1,WHO
18,Rehydration Therapy > Low Osmolarity Ors,Recommended By 2,UNICEF
18,Rehydration Therapy > Coverage Gap,Decline Countries Count,23
18,Rehydration Therapy > Coverage Gap,Decline Africa Count,14
18,Rehydration Therapy > Coverage Gap,Key Barriers 1,Lack of caregiver confidence
18,Rehydration Therapy > Coverage Gap,Key Barriers 2,Limited access
18,Rehydration Therapy > Coverage Gap,Key Barriers 3,Low awareness
18,Zinc And Micronutrients > Zinc,Role,Restores gut integrity and immune function
18,Zinc And Micronutrients > Zinc,Administration 1,Syrup
18,Zinc And Micronutrients > Zinc,Administration 2,Dispersible tablet
18,Zinc And Micronutrients > Zinc,Recommended Duration Days,10–14
18,Zinc And Micronutrients > Zinc > Benefits,Acute Diarrhea Duration Reduction Percent,25
18,Zinc And Micronutrients > Zinc > Benefits,Persistent Diarrhea Duration Reduction Percent,29
